# Provenance des images des grilles german. Généré par scripts/german/fetch_image.py — ne pas éditer à la main.
# nom_depot	sha256	octets	dimensions	chemin_vault
pulmo-nodule-cavitaire-ct-thorax.jpg	762fddc300ba4d45a660c7bab6fb09f6a9f8d7dbfc5c7423cc307f0e77649f8b	181084	1015x1000	Skills ECOS/img/pulmo/pulmo-nodule-cavitaire-ct-thorax.jpg
pulmo-palpation-ganglions-cervicaux.jpg	3f171ebe586e33c92b58f92f29a44a87cd3a87e44385b716ea0b005d1f9e78db	366561	1600x2013	Skills ECOS/img/pulmo/pulmo-palpation-ganglions-cervicaux.png  [dérivé recompressé — source 2347x2954, 4025 Ko ; JPEG qualité 90 à 1600 px]
pulmo-polysomnographie-polygraphie-d-un-saos-obstructif-efforts-re.jpg	7d2ba57cf7e7727abfa3d9c5f38928817d9e0e0cb852c01ea0612a776f3bba5d	67277	629x435	Skills ECOS/img/pulmo/pulmo-polysomnographie-polygraphie-d-un-saos-obstructif-efforts-re.jpg
pulmo-semiologie-bruits.png	166e41408ecdf7f21db3bbc1162acc3df1a5d1db52d766affbe5e295f19736df	155488	1400x764	Skills ECOS/img/pulmo/pulmo-semiologie-bruits.png
rachis-algorithme-lombalgie-aigue.png	8f593db4870692628e09ffe767dabe82cd49190a8170d5cba613f752ac53f820	74988	825x480	Skills ECOS/img/rachis/52-Rachialgie-aigue/rachis-algorithme-lombalgie-aigue.png
rachis-dermatomes-mi.png	91d9bbbbb24b2eb282e8caf0bf437c3bf276dfd6a26368b53a87ffe9b142b20d	43036	384x410	Skills ECOS/img/rachis/rachis-dermatomes-mi.png
rachis-drapeaux-rouges-pour-les-lombalgies-et-lombosciatalgies-aigues.png	81ab5694f8c5d458ad4b56be261d898a1e629676c2451fa3fc394bb1a96c91cc	124160	558x770	Skills ECOS/img/rachis/52-Rachialgie-aigue/rachis-drapeaux-rouges-pour-les-lombalgies-et-lombosciatalgies-aigues.png
rachis-message-cle-rachialgie-aigue.png	8b53993f535d51820d4d1b4262e8977045e2964c04459b3e2f10ce9b64db47df	310300	2850x1113	Skills ECOS/img/rachis/52-Rachialgie-aigue/rachis-message-cle-rachialgie-aigue.png
rachis-tableau-1-signaux-d-alarmes-dans-les-lombalgies.png	b3ed204fb6f641e955f08a69371d6df291d62997b5c5026e0b9a1f4ae9afe52e	168235	486x600	Skills ECOS/img/rachis/rachis-tableau-1-signaux-d-alarmes-dans-les-lombalgies.png
rx-thoracique-45-lignes-kerley-b.jpg	abb53791957a0c5e2ad3f580ae6fcf1abac2f0b7914e541cb1ae1ebff7a1f9a2	178054	1472x828	Skills ECOS/img/pulmo/banques/rx-thoracique/rx-thoracique-45-lignes-kerley-b.jpeg
sepsis-01-nouvelles-definitions-sepsis-3.jpg	9e6fe8e7f5084ca9530cb99c441ddfe9f60e3ccf834e8fa455cd98ea8fc121f9	384826	1627x877	Skills ECOS/img/urgences/banques/sepsis/sepsis-01-nouvelles-definitions-sepsis-3.jpeg
ssp-il-rouge-page1-img2.png	59aab5e72942e038595683e2ce04457eb2bc257712e5b91ba03da297b2910164	471657	1076x625	_bibliotheque/ECOS/SSP-img/SSP Œil rouge_page1_img2.png
uro-cancer-urothelial-vesical-en-cystoscopie.jpg	0f11cf51c78e593c5ddd35bd79e21253c812c618164da8bc4faa68b2ec8c2fea	77251	490x993	Skills ECOS/img/uro-andro/uro-cancer-urothelial-vesical-en-cystoscopie.jpg
